Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
C[SH](=O)([O-])c1ccc(C(=O)C2=[S+]C3C(CC2)C3(Cl)Cl)cc1,1,0.8849557522123894,2,1.7699115044247788,0.0701127,0.0701127,0.0690296,['C[SH](=O)([O-])c1ccc(C(=O)C2=[S+]C3C(CC2)C3(Cl)Cl)cc1'],21,0.0010831000000000035,80
N#Cc1nc2ccc(Cl)cn2c1-c1n[nH]c2ccccc12,1,0.8849557522123894,2,1.7699115044247788,0.0701127,0.0804672,0.06880335,['N#Cc1nc2ccc(Cl)cn2c1-c1n[nH]c2ccccc12'],21,0.011663850000000003,80
Cn1c(-c2cc(-n3c4ccccc4c4ccccc43)nc3cc4ccccc4cc23)c2c3c1=CC=3C=CC(c1ccccc1-c1ccccc1-c1nnnn1-c1ccccc1)=C2,1,0.8849557522123894,2,1.7699115044247788,0.0701127,0.343679,0.06880335,['Cn1c(-c2cc(-n3c4ccccc4c4ccccc43)nc3cc4ccccc4cc23)c2c3c1=CC=3C=CC(c1ccccc1-c1ccccc1-c1nnnn1-c1ccccc1)=C2'],62,0.27487565,80
Nc1c(F)ccc(F)c1Cl,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0005983,0.0547792,['Nc1c(F)ccc(F)c1Cl'],10,-0.0541809,90
CSc1c(-c2ccc(F)cc2)n(-c2ccccc2)c2c1c1ccccc1n2C,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0331413,0.0547792,['CSc1c(-c2ccc(F)cc2)n(-c2ccccc2)c2c1c1ccccc1n2C'],28,-0.0216379,90
O=S(=O)(C1=C2CCCOC2CC2=C1CCC21CC(Cl)(Cl)C2=C1C1CC2O1)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0366966,0.0547792,['O=S(=O)(C1=C2CCCOC2CC2=C1CCC21CC(Cl)(Cl)C2=C1C1CC2O1)c1ccccc1'],32,-0.018082599999999997,90
COC(=O)C1=CC2OC2C(OS(=O)(=O)c2ccc(C)cc2)C1OC(=O)c1ccc(Br)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0096437,0.0547792,['COC(=O)C1=CC2OC2C(OS(=O)(=O)c2ccc(C)cc2)C1OC(=O)c1ccc(Br)cc1'],32,-0.0451355,90
CC1=Cc2c(-c3ccccc3)c3c4c(cccc4c(=O)c2CCC1)C(=O)c1ccccc1-3,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.2714299,0.053972400000000004,['CC1=Cc2c(-c3ccccc3)c3c4c(cccc4c(=O)c2CCC1)C(=O)c1ccccc1-3'],32,0.2174575,90
COC(=O)C(C=C1CC=C(c2ccccc2)O1)=CN(c1ccccc1)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['COC(=O)C(C=C1CC=C(c2ccccc2)O1)=CN(c1ccccc1)c1ccccc1'],31,-0.0547792,90
Cc1ccc(S(=O)(=O)N2CCc3oc4ccccc4c3C2C=Cc2ccccc2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['Cc1ccc(S(=O)(=O)N2CCc3oc4ccccc4c3C2C=Cc2ccccc2)cc1'],31,-0.0547792,90
O=C1C(O)=C(O)[N+]2=[P-](=O)(c3ccccc3)c3ccccc3C(c3ccccc3)=C1C2=O,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.2815058,0.053972400000000004,['O=C1C(O)=C(O)[N+]2=[P-](=O)(c3ccccc3)c3ccccc3C(c3ccccc3)=C1C2=O'],31,0.22753339999999997,90
CCOC([O-])=c1nc(-c2ccc(Br)cc2)c2[s+]c(N3C(=O)c4ccccc4C3=O)cn12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CCOC([O-])=c1nc(-c2ccc(Br)cc2)c2[s+]c(N3C(=O)c4ccccc4C3=O)cn12'],31,-0.0547792,90
[O-]C(=C1C=CCC2=CC=C(c3ccccc3)C3=CC=CC=C1C3=[S+]C2)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0657913,0.053972400000000004,['[O-]C(=C1C=CCC2=CC=C(c3ccccc3)C3=CC=CC=C1C3=[S+]C2)c1ccccc1'],31,0.011818899999999993,90
Fc1ccc(-c2nccc3cc(Sc4ccccc4)nc(Nc4ccccc4)c23)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1291158,0.053972400000000004,['Fc1ccc(-c2nccc3cc(Sc4ccccc4)nc(Nc4ccccc4)c23)cc1'],31,0.0751434,90
CC(C)C(N=C1C(=O)c2cccc(O)c2-c2ccccc21)C(=O)OCc1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CC(C)C(N=C1C(=O)c2cccc(O)c2-c2ccccc21)C(=O)OCc1ccccc1'],31,-0.0547792,90
C[Si]1(C)c2cccc3c2-c2cccc(c21)[Si](c1ccccc1)(c1ccccc1)[Si]3(C)C,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0304361,0.0547792,['C[Si]1(C)c2cccc3c2-c2cccc(c21)[Si](c1ccccc1)(c1ccccc1)[Si]3(C)C'],31,-0.0243431,90
CN1C(=O)C(c2ccc(Br)cc2)(N2C(=O)OCC2c2ccccc2)c2ccccc21,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0081299,0.0547792,['CN1C(=O)C(c2ccc(Br)cc2)(N2C(=O)OCC2c2ccccc2)c2ccccc21'],30,-0.0466493,90
Cc1ccc(N=Cc2ccc3c(N=Cc4cc(C)ccc4O)ccc(C)c3c2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.2045603,0.053972400000000004,['Cc1ccc(N=Cc2ccc3c(N=Cc4cc(C)ccc4O)ccc(C)c3c2)cc1'],30,0.1505879,90
Clc1ccc(C2=NOC3(c4ccccc4-c4ccccc43)C2c2ccccc2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0369863,0.0547792,['Clc1ccc(C2=NOC3(c4ccccc4-c4ccccc43)C2c2ccccc2)cc1'],30,-0.0177929,90
CCOC(=O)CC(=C1C(=O)c2ccccc2C1=O)c1cc2ccc(OC)cc2cn1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CCOC(=O)CC(=C1C(=O)c2ccccc2C1=O)c1cc2ccc(OC)cc2cn1'],30,-0.0547792,90
C=C1C(=O)CC2(C)C3CON(c4ccc(C)cc4)C12C(c1ccc(Br)cc1)C=C3C,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0618771,0.053972400000000004,['C=C1C(=O)CC2(C)C3CON(c4ccc(C)cc4)C12C(c1ccc(Br)cc1)C=C3C'],30,0.007904699999999994,90
O=C1C=Cc2ccc(-c3ccccc3)c(=C(c3ccccc3)c3ccccc3)c2=C1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4178226,0.053972400000000004,['O=C1C=Cc2ccc(-c3ccccc3)c(=C(c3ccccc3)c3ccccc3)c2=C1'],30,0.3638502,90
C(=C1C(c2ccccc2)=NC2C(c3ccccc3)=NC3CN=NC132)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1975243,0.053972400000000004,['C(=C1C(c2ccccc2)=NC2C(c3ccccc3)=NC3CN=NC132)c1ccccc1'],30,0.1435519,90
Cc1cc2ccc(-c3ccccc3)cc2c2ccc3ccc4ccccc4c3c12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1432545,0.053972400000000004,['Cc1cc2ccc(-c3ccccc3)cc2c2ccc3ccc4ccccc4c3c12'],29,0.0892821,90
O=C1Nc2ccccc2C(=O)N2C(c3ccccc3[N+](=O)[O-])CC(OC(F)F)C12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0383198,0.0547792,['O=C1Nc2ccccc2C(=O)N2C(c3ccccc3[N+](=O)[O-])CC(OC(F)F)C12'],29,-0.0164594,90
Fc1ccc(C2CCCC3N=C(c4ccccc4)C(=Cc4ccccc4)C32)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1152422,0.053972400000000004,['Fc1ccc(C2CCCC3N=C(c4ccccc4)C(=Cc4ccccc4)C32)cc1'],29,0.0612698,90
C(=NNc1ccc2ccccc2c1)c1ccccc1-c1cccc2ccccc12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1279302,0.053972400000000004,['C(=NNc1ccc2ccccc2c1)c1ccccc1-c1cccc2ccccc12'],29,0.07395779999999999,90
CC1(C)CC(=O)C2=C(C1)OC1(C(=O)c3ccccc3C1=O)C2c1ccc(Br)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0779694,0.053972400000000004,['CC1(C)CC(=O)C2=C(C1)OC1(C(=O)c3ccccc3C1=O)C2c1ccc(Br)cc1'],29,0.02399699999999999,90
COc1ccc(N2C(=O)C3C(c4cccc([N+](=O)[O-])c4)=NN(c4ccccc4)C3C2=O)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.276298,0.053972400000000004,['COc1ccc(N2C(=O)C3C(c4cccc([N+](=O)[O-])c4)=NN(c4ccccc4)C3C2=O)cc1'],33,0.22232559999999998,90
c1ccc(-c2c3ccccc3n3c(-c4c5ccccc5nc5ccccc45)cccc23)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4477745,0.053972400000000004,['c1ccc(-c2c3ccccc3n3c(-c4c5ccccc5nc5ccccc45)cccc23)cc1'],33,0.39380210000000004,90
O=C(c1ccccc1Cl)C1OC(=Nc2ccccc2)c2ccccc2N1Cc1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0946745,0.053972400000000004,['O=C(c1ccccc1Cl)C1OC(=Nc2ccccc2)c2ccccc2N1Cc1ccccc1'],33,0.04070209999999999,90
O=C(c1ccccc1)N(CC=C(c1ccccc1)C1OCCN1C(=O)c1ccccc1)C(=O)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['O=C(c1ccccc1)N(CC=C(c1ccccc1)C1OCCN1C(=O)c1ccccc1)C(=O)c1ccccc1'],39,-0.0547792,90
CCCCCCCCc1cc(-c2ccncc2)cc(-c2ccncc2)c1-n1ccc(-c2cccc(-c3cccc(-c4ccncc4CCCCCC)c3)c2)c1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CCCCCCCCc1cc(-c2ccncc2)cc(-c2ccncc2)c1-n1ccc(-c2cccc(-c3cccc(-c4ccncc4CCCCCC)c3)c2)c1'],55,-0.0547792,90
c1ccc(-c2c3ccc4ccc5ccccc(c3cc3cccc(N(c6ccccc6)c6ccccc6P(c6ccccc6)c6ccccc6)c23)c54)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.3183301,0.053972400000000004,['c1ccc(-c2c3ccc4ccc5ccccc(c3cc3cccc(N(c6ccccc6)c6ccccc6P(c6ccccc6)c6ccccc6)c23)c54)cc1'],54,0.26435770000000003,90
C1=C(c2ccccc2)C=C(c2ccccc2)C1=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1-c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4186337,0.053972400000000004,['C1=C(c2ccccc2)C=C(c2ccccc2)C1=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1-c1ccccc1'],49,0.36466129999999997,90
CC1=CC2CC(C=C1)C13C4C=CC5C(=C(C)C6C(Cl)=C(Cl)C(Cl)(Cl)c7cc6c(c4c75)C=CC4(Cl)C(Cl)=C(Cl)C1(Cl)C4(Cl)Cl)C(Cl)=C(Cl)C23Cl,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0061321,0.0547792,['CC1=CC2CC(C=C1)C13C4C=CC5C(=C(C)C6C(Cl)=C(Cl)C(Cl)(Cl)c7cc6c(c4c75)C=CC4(Cl)C(Cl)=C(Cl)C1(Cl)C4(Cl)Cl)C(Cl)=C(Cl)C23Cl'],49,-0.0486471,90
Cc1ccc(C=C2C(=O)C3(c4ccccc4C34c3ccccc3-c3ccccc34)N(c3ccccc3)C2=S)c(-c2ccccc2)c1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1522614,0.053972400000000004,['Cc1ccc(C=C2C(=O)C3(c4ccccc4C34c3ccccc3-c3ccccc34)N(c3ccccc3)C2=S)c(-c2ccccc2)c1'],46,0.09828899999999999,90
Cc1sc(-c2ccccc2)cc1C1=c2c(C)c(c(=O)c3ccccc3c(=O)c2=C2Sc3ccccc3S2)C(F)(F)C(F)(F)C1(F)F,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.2628214,0.053972400000000004,['Cc1sc(-c2ccccc2)cc1C1=c2c(C)c(c(=O)c3ccccc3c(=O)c2=C2Sc3ccccc3S2)C(F)(F)C(F)(F)C1(F)F'],46,0.20884899999999998,90
C[Si](C1=C=C=Cc2c1ccc1ccccc21)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4701035,0.053972400000000004,['C[Si](C1=C=C=Cc2c1ccc1ccccc21)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12'],44,0.4161311,90
c1ccc(-c2ccc3ccccc3c2-c2ccccc2[Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0524877,0.0547792,['c1ccc(-c2ccc3ccccc3c2-c2ccccc2[Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1'],41,-0.002291500000000002,90
CCc1ccccc1C1=C2C(c3nnc(OC)n(-c4ccccc4)c3=O)=C1C=Cc1cccc3c2cc(OC)cc13,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CCc1ccccc1C1=C2C(c3nnc(OC)n(-c4ccccc4)c3=O)=C1C=Cc1cccc3c2cc(OC)cc13'],41,-0.0547792,90
Cc1cc2c(s1)c(=O)c1c(c3c(C)sc(C)c32)-c2c(c3ccsc3c3sccc23)C1(c1cccs1)c1cccs1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.3050022,0.053972400000000004,['Cc1cc2c(s1)c(=O)c1c(c3c(C)sc(C)c32)-c2c(c3ccsc3c3sccc23)C1(c1cccs1)c1cccs1'],40,0.25102979999999997,90
COC(=O)c1ccc(-c2c(C=CS(=O)(=O)c3ccccc3)sc(Cc3ccccc3)c2-c2ccccc2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['COC(=O)c1ccc(-c2c(C=CS(=O)(=O)c3ccccc3)sc(Cc3ccccc3)c2-c2ccccc2)cc1'],39,-0.0547792,90
COc1cc2c3cc(cc(OC)c4c-2c2cccc5c2c2c(cccc42)c-5c1)-c1ccccc1-3,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.3962717,0.053972400000000004,['COc1cc2c3cc(cc(OC)c4c-2c2cccc5c2c2c(cccc42)c-5c1)-c1ccccc1-3'],34,0.3422993,90
COc1ccc(C(F)(F)F)cc1C1N(Cc2cc(Br)ccc2O)CCN1C(=O)c1c(N)cccc1C(F)(F)F,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0110126,0.0547792,['COc1ccc(C(F)(F)F)cc1C1N(Cc2cc(Br)ccc2O)CCN1C(=O)c1c(N)cccc1C(F)(F)F'],39,-0.0437666,90
c1ccc(C(=C(c2ccccc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['c1ccc(C(=C(c2ccccc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc2)cc1'],39,-0.0547792,90
CC(c1ccccc1)N1C(c2ccccc2)=NC(=Cc2ccccc2)C12c1ccccc1-c1ccccc12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CC(c1ccccc1)N1C(c2ccccc2)=NC(=Cc2ccccc2)C12c1ccccc1-c1ccccc12'],38,-0.0547792,90
O=C1C(=C2c3ccccc3C(=O)c3ccccc32)C(=C2c3ccccc3-c3ccccc32)c2ccccc21,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4411081,0.053972400000000004,['O=C1C(=C2c3ccccc3C(=O)c3ccccc32)C(=C2c3ccccc3-c3ccccc32)c2ccccc21'],38,0.38713569999999997,90
Cc1cc2ccc3ccccc3c2cc1C(=NC1c2ccccc2-c2cccc(C)c21)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0542323,0.05451930000000001,['Cc1cc2ccc3ccccc3c2cc1C(=NC1c2ccccc2-c2cccc(C)c21)c1ccccc1'],37,-0.00028700000000000947,90
COc1ccc(C(=O)Oc2cc(OC(=O)c3ccc(Br)cc3)cc(-c3ccccc3)c2)c2ccccc12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0593213,0.053972400000000004,['COc1ccc(C(=O)Oc2cc(OC(=O)c3ccc(Br)cc3)cc(-c3ccccc3)c2)c2ccccc12'],37,0.005348899999999997,90
COc1cccc(-c2c(-c3ccccc3)nc(-c3ccccc3)c3c2CCc2cc-3ccc2OC)c1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0416042,0.0547792,['COc1cccc(-c2c(-c3ccccc3)nc(-c3ccccc3)c3c2CCc2cc-3ccc2OC)c1'],36,-0.013175,90
Cc1ccc(-c2ccccc2)c2c1oc(=O)c1c2c(-c2cc3ccccc3[nH]2)nn1-c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1056369,0.053972400000000004,['Cc1ccc(-c2ccccc2)c2c1oc(=O)c1c2c(-c2cc3ccccc3[nH]2)nn1-c1ccccc1'],36,0.0516645,90
c1ccc2c(c1)CSCCCSCC1COCCOCCN(CCSCc3ccc1cc3)CSC2,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0034439,0.0547792,['c1ccc2c(c1)CSCCCSCC1COCCOCCN(CCSCc3ccc1cc3)CSC2'],35,-0.0513353,90
Cc1ccc2c(c1)C1=C(c3ccccc3)N3C4CC5(C)C(=O)c6ccccc6C4(CC13S2)C5(C)C,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1362061,0.053972400000000004,['Cc1ccc2c(c1)C1=C(c3ccccc3)N3C4CC5(C)C(=O)c6ccccc6C4(CC13S2)C5(C)C'],35,0.08223369999999999,90
COC12CC34OC13C(=O)N1C4OC(=O)C3OC(=O)C=CC31c1ccccc1O2,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0059338,0.0547792,['COC12CC34OC13C(=O)N1C4OC(=O)C3OC(=O)C=CC31c1ccccc1O2'],28,-0.0488454,90
O=[N+]([O-])c1ccccc1-c1nc2c(N3CCOCC3)ccc([N+](=O)[O-])c2o1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1178741,0.053972400000000004,['O=[N+]([O-])c1ccccc1-c1nc2c(N3CCOCC3)ccc([N+](=O)[O-])c2o1'],27,0.06390169999999999,90
Fc1c2ccccc2cc2[n-]c[s+]c12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.022915,0.0547792,['Fc1c2ccccc2cc2[n-]c[s+]c12'],14,-0.031864199999999995,90
S=C1C(c2ccccc2)=C([Se]c2ccccc2)c2cccc3cccc1c23,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.2567146,0.053972400000000004,['S=C1C(c2ccccc2)=C([Se]c2ccccc2)c2cccc3cccc1c23'],27,0.2027422,90
CC(=O)OC(=O)c1cc([N+](=O)[O-])c(N)cc1-c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CC(=O)OC(=O)c1cc([N+](=O)[O-])c(N)cc1-c1ccccc1'],22,-0.0547792,90
c1ccc2c(c1)-c1ccccc1C2c1[n-]c2ccccc2[s+]1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.012088,0.0547792,['c1ccc2c(c1)-c1ccccc1C2c1[n-]c2ccccc2[s+]1'],22,-0.0426912,90
c1ccc(C2=C(c3ccccc3)C2c2ccccc2)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0631175,0.053972400000000004,['c1ccc(C2=C(c3ccccc3)C2c2ccccc2)cc1'],21,0.009145100000000003,90
O=C1C(Cl)=C(Nc2ccccc2Cl)C(=O)c2ccccc21,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4361268,0.053972400000000004,['O=C1C(Cl)=C(Nc2ccccc2Cl)C(=O)c2ccccc21'],21,0.3821544,90
Cc1ccc(S(=O)(=O)N2CCN=Cc3ccccc32)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0230949,0.0547792,['Cc1ccc(S(=O)(=O)N2CCN=Cc3ccccc32)cc1'],21,-0.0316843,90
O=C1C=CCC(=CCl)C(Cl)C2C1=CC(Br)C1CC2C(=O)O1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0537125,0.0547792,['O=C1C=CCC(=CCl)C(Cl)C2C1=CC(Br)C1CC2C(=O)O1'],21,-0.0010666999999999968,90
CC1=C2C(=O)N(C)C(=O)C2CCN1C(=O)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0204689,0.0547792,['CC1=C2C(=O)N(C)C(=O)C2CCN1C(=O)c1ccccc1'],21,-0.0343103,90
Cc1ccc2c(c1)CC1(C)c3ccccc3C(=O)C21C,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0240542,0.0547792,['Cc1ccc2c(c1)CC1(C)c3ccccc3C(=O)C21C'],20,-0.030725,90
O=C(NN=Cc1cccnc1Cl)c1ccc(Cl)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0492777,0.0547792,['O=C(NN=Cc1cccnc1Cl)c1ccc(Cl)cc1'],19,-0.0055014999999999994,90
O=C1NC(=O)C23C(=O)N1C2Cc1ccccc1N3O,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0049659,0.0547792,['O=C1NC(=O)C23C(=O)N1C2Cc1ccccc1N3O'],19,-0.0498133,90
O=C1C([O-])=[N+](c2ccc(Cl)cc2)C(=O)c2c[nH]cc21,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0879728,0.053972400000000004,['O=C1C([O-])=[N+](c2ccc(Cl)cc2)C(=O)c2c[nH]cc21'],19,0.0340004,90
C[Si](C)(C)[B-](Br)([SiH2][n+]1ccccc1)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0185315,0.0547792,['C[Si](C)(C)[B-](Br)([SiH2][n+]1ccccc1)c1ccccc1'],19,-0.0362477,90
OCC1OC(c2ccc(O)cc2)C(O)C(O)C1O,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0016205,0.0547792,['OCC1OC(c2ccc(O)cc2)C(O)C(O)C1O'],18,-0.0531587,90
CN1CCc2c1n1c(cc2=O)CCN2C(=O)C2C1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0114879,0.0547792,['CN1CCc2c1n1c(cc2=O)CCN2C(=O)C2C1'],18,-0.0432913,90
N#Cc1cccc(F)c1N=Nc1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0758043,0.053972400000000004,['N#Cc1cccc(F)c1N=Nc1ccccc1'],17,0.0218319,90
CCn1ccn(C)c1=NN=Cc1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CCn1ccn(C)c1=NN=Cc1ccccc1'],17,-0.0547792,90
Cc1ccccc1NC(=S)c1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.03444,0.0547792,['Cc1ccccc1NC(=S)c1ccccc1'],16,-0.0203392,90
[O-]c1cccc(Cl)c1[N+]1=C(Cl)C2C1C2(Cl)Cl,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1816234,0.053972400000000004,['[O-]c1cccc(Cl)c1[N+]1=C(Cl)C2C1C2(Cl)Cl'],16,0.127651,90
C1=CCc2cc3ccccc3cc2C=C1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0111783,0.0547792,['C1=CCc2cc3ccccc3cc2C=C1'],15,-0.0436009,90
C#CCn1c(=O)cc(Br)c2ccccc21,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['C#CCn1c(=O)cc(Br)c2ccccc21'],15,-0.0547792,90
CC1=C(C)[P-]2(#[S+])CN(C)C(C)(C)[P-]2(#[S+])O1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0041511,0.0547792,['CC1=C(C)[P-]2(#[S+])CN(C)C(C)(C)[P-]2(#[S+])O1'],15,-0.0506281,90
[N-2][N+]#[N+]C12[N-]C1(c1ccc(Br)cc1)N=[O+]2,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0118793,0.0547792,['[N-2][N+]#[N+]C12[N-]C1(c1ccc(Br)cc1)N=[O+]2'],15,-0.0428999,90
C#CC[P-](#[O+])(CCl)Cc1ccccc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['C#CC[P-](#[O+])(CCl)Cc1ccccc1'],14,-0.0547792,90
Clc1ccc2[n-]c3c(c2c1)=CC=3c1c[s+]c2ccccc2c1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.3085013,0.053972400000000004,['Clc1ccc2[n-]c3c(c2c1)=CC=3c1c[s+]c2ccccc2c1'],22,0.25452889999999995,90
COc1ccc(CNC2=C([N+](=O)[O-])C(=O)c3ccccc32)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.281321,0.053972400000000004,['COc1ccc(CNC2=C([N+](=O)[O-])C(=O)c3ccccc32)cc1'],23,0.22734859999999998,90
COc1[n-]c2ccccc2c1C=C1C(=O)c2ccccc2[N+]1=O,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.5010923,0.053972400000000004,['COc1[n-]c2ccccc2c1C=C1C(=O)c2ccccc2[N+]1=O'],23,0.4471199,90
Cn1c2ccccc2c2nc3nc(=O)c4ccccc4c-3cc(Br)c21,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.1714067,0.053972400000000004,['Cn1c2ccccc2c2nc3nc(=O)c4ccccc4c-3cc(Br)c21'],25,0.11743429999999999,90
c1csc(-c2c3ccccc3cc3c4ccccc4c4ccccc2c43)c1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.4409178,0.053972400000000004,['c1csc(-c2c3ccccc3cc3c4ccccc4c4ccccc2c43)c1'],27,0.3869454,90
Brc1ccc(C=NN=C2c3ccccc3-c3cccc4cccc2c34)cc1,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.2360919,0.053972400000000004,['Brc1ccc(C=NN=C2c3ccccc3-c3cccc4cccc2c34)cc1'],27,0.1821195,90
CC(C)=C1OC(=O)C23CC(=O)C(C)=C4OC(=O)C4(O2)C(C)CCC3(C)C1=O,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0,0.0547792,['CC(C)=C1OC(=O)C23CC(=O)C(C)=C4OC(=O)C4(O2)C(C)CCC3(C)C1=O'],27,-0.0547792,90
CC1(Cc2ccccc2)c2ccccc2[P-]2(#[O+])CC(c3ccccc3)=CN12,1,0.9523809523809524,2,1.9047619047619049,0.0542323,0.0508469,0.0547792,['CC1(Cc2ccccc2)c2ccccc2[P-]2(#[O+])CC(c3ccccc3)=CN12'],27,-0.0039323,90
